Id,MSSubClass,MSZoning,LotFrontage,LotArea,Grvl,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
643,I,RL,75,13860,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Very Good,Good,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410,Unf,0,542,1952,GasA,Gd,1,SBrkr,2000,704,0,2704,1,0,2,1,4,1,Ex,9,Typ,3,Attchd,1972,Fin,2,538,TA,TA,Y,269,111,0,0,0,0,0,7,2009,WD,Normal,345000
12,F,RL,85,11924,0,IR1,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Excellent,Average,2005,2006,Hip,CompShg,WdShing,Wd Shng,Stone,286,Ex,TA,PConc,Ex,TA,No,GLQ,998,Unf,0,177,1175,GasA,Ex,1,SBrkr,1182,1142,0,2324,1,0,3,0,4,1,Ex,11,Typ,2,BuiltIn,2005,Fin,3,736,TA,TA,Y,147,21,0,0,0,0,0,7,2006,New,Partial,345000
321,F,RL,111,16259,0,Reg,Lvl,1,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Excellent,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370,TA,TA,PConc,Ex,Gd,Av,Unf,0,Unf,0,1249,1249,GasA,Ex,1,SBrkr,1249,1347,0,2596,0,0,3,1,4,1,Gd,9,Typ,0,Attchd,2006,RFn,3,840,TA,TA,Y,240,154,0,0,0,0,0,9,2006,New,Partial,342643
719,F,RL,96,10542,0,Reg,Lvl,1,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Good,Average,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173,Unf,0,138,1311,GasA,Ex,1,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,Gd,9,Typ,1,Attchd,1993,RFn,3,983,TA,TA,Y,250,154,1,0,0,0,0,8,2008,WD,Normal,341000
378,F,FV,102,11143,0,IR1,Lvl,1,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,Very Good,Average,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,Ex,1,SBrkr,1580,886,0,2466,0,0,3,0,4,1,Gd,8,Typ,1,Attchd,2004,RFn,2,610,TA,TA,Y,159,214,0,0,0,0,0,12,2007,WD,Normal,340000
410,F,FV,85,10800,0,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Very Good,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100,Gd,TA,PConc,Ex,TA,No,GLQ,789,Unf,0,245,1034,GasA,Ex,1,SBrkr,1050,1028,0,2078,1,0,2,1,3,1,Ex,8,Typ,1,Attchd,2008,Fin,3,836,TA,TA,Y,0,102,0,0,0,0,0,4,2008,New,Partial,339750
995,A,RL,96,12456,0,Reg,Lvl,1,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Very Excellent,Average,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230,Ex,TA,PConc,Ex,TA,Gd,GLQ,1172,Unf,0,528,1700,GasA,Ex,1,SBrkr,1718,0,0,1718,1,0,2,0,3,1,Ex,7,Typ,1,Attchd,2008,Fin,3,786,TA,TA,Y,216,48,0,0,0,0,0,7,2009,WD,Normal,337500
764,F,RL,82,9430,0,Reg,Lvl,1,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Very Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163,Unf,0,89,1252,GasA,Ex,1,SBrkr,1268,1097,0,2365,1,0,2,1,3,1,Gd,8,Typ,1,Attchd,1999,RFn,3,856,TA,TA,Y,0,128,0,0,1,0,0,7,2009,WD,Normal,337000
982,F,RL,98,12203,0,IR1,Lvl,1,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Very Good,Average,1998,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,975,Gd,TA,PConc,Gd,TA,No,GLQ,854,Unf,0,371,1225,GasA,Ex,1,SBrkr,1276,1336,0,2612,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,1998,Fin,3,676,TA,TA,Y,250,0,0,0,0,0,0,7,2009,WD,Normal,336000
1311,A,RL,100,17500,0,Reg,Lvl,1,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,Good,Very Good,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,GasA,TA,1,SBrkr,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,Attchd,1959,Fin,2,567,TA,TA,Y,0,207,1,0,0,0,0,5,2010,WD,Normal,335000
1059,F,RL,96,11308,0,IR1,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Excellent,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154,Ex,TA,PConc,Ex,TA,Av,GLQ,936,Unf,0,168,1104,GasA,Ex,1,SBrkr,1130,1054,0,2184,1,0,2,1,3,1,Ex,10,Typ,1,Attchd,2008,Fin,3,836,TA,TA,Y,0,102,0,0,0,0,0,7,2009,WD,Normal,335000
693,F,RL,42,26178,0,IR1,Lvl,1,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,Good,Average,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,293,Gd,TA,PConc,Gd,TA,Gd,GLQ,965,Unf,0,245,1210,GasA,Ex,1,SBrkr,1238,1281,0,2519,1,0,2,1,4,1,Gd,9,Typ,2,Attchd,1989,RFn,2,628,TA,TA,Y,320,27,0,0,0,0,0,4,2006,WD,Normal,335000
1314,F,RL,108,14774,0,IR1,Lvl,1,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Excellent,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,1393,GasA,Ex,1,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,BuiltIn,1999,Fin,3,779,TA,TA,Y,668,30,0,0,0,0,0,5,2010,WD,Normal,333168
886,L,FV,50,5119,0,IR1,Lvl,1,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Excellent,Average,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,GasA,Ex,1,SBrkr,1709,0,0,1709,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1999,Fin,2,506,TA,TA,Y,97,65,0,0,0,0,0,1,2008,CWD,Abnorml,328900
1066,F,RL,80,14000,0,Reg,Lvl,1,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,Good,Average,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201,Unf,0,105,1306,GasA,Ex,1,SBrkr,1306,954,0,2260,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,1996,RFn,2,533,TA,TA,Y,296,44,0,0,0,0,0,4,2010,WD,Normal,328000
481,A,RL,98,16033,0,IR1,Lvl,1,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Excellent,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261,Unf,0,572,1833,GasA,Ex,1,SBrkr,1850,0,0,1850,1,0,2,0,3,1,Gd,8,Typ,1,Attchd,2004,Fin,3,772,TA,TA,Y,519,112,0,0,0,0,0,3,2006,WD,Normal,326000
168,F,RL,86,10562,0,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Very Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,No,GLQ,1288,Unf,0,294,1582,GasA,Ex,1,SBrkr,1610,551,0,2161,1,0,1,1,3,1,Ex,8,Typ,1,Attchd,2007,Fin,3,789,TA,TA,Y,178,120,0,0,0,0,0,11,2007,New,Partial,325624
21,F,RL,101,14215,0,IR1,Lvl,1,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Very Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1158,1158,GasA,Ex,1,SBrkr,1158,1218,0,2376,0,0,3,1,4,1,Gd,9,Typ,1,BuiltIn,2005,RFn,3,853,TA,TA,Y,240,154,0,0,0,0,0,11,2006,New,Partial,325300
584,H,RM,75,13500,0,Reg,Lvl,1,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,Very Excellent,Excellent,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Ex,Ex,BrkTil,TA,TA,No,Unf,0,Unf,0,1237,1237,GasA,Gd,1,SBrkr,1521,1254,0,2775,0,0,3,1,3,1,Gd,9,Typ,1,Detchd,1988,Unf,2,880,Gd,TA,Y,105,502,0,0,0,0,0,7,2008,WD,Normal,325000
1306,A,RL,108,13173,0,IR1,Lvl,1,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Excellent,Average,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,0,80,1652,GasA,Ex,1,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,Attchd,2006,Fin,2,840,TA,TA,Y,404,102,0,0,0,0,0,11,2009,WD,Normal,325000
567,F,RL,77,11198,0,IR1,Lvl,1,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,Excellent,Average,2005,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,245,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1122,1122,GasA,Ex,1,SBrkr,1134,1370,0,2504,0,0,2,1,4,1,Ex,11,Typ,1,BuiltIn,2005,Fin,3,656,TA,TA,Y,144,39,0,0,0,0,0,6,2008,WD,Normal,325000
1106,F,RL,98,12256,0,IR1,Lvl,1,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Very Good,Average,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,0,431,1463,GasA,Ex,1,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,Gd,9,Typ,2,Attchd,1994,RFn,2,712,TA,TA,Y,186,32,0,0,0,0,0,4,2010,WD,Normal,325000
327,L,RL,32,10846,0,IR1,Lvl,1,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Very Good,Average,1993,1993,Gable,CompShg,BrkFace,BrkFace,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1619,Unf,0,100,1719,GasA,Ex,1,SBrkr,1719,0,0,1719,2,0,1,1,1,1,Gd,6,Typ,2,Attchd,1993,Fin,2,473,TA,TA,Y,122,30,0,0,0,0,0,5,2008,Con,Normal,324000
160,F,RL,134,19378,0,IR1,HLS,1,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456,Gd,TA,PConc,Gd,TA,Mn,GLQ,57,Unf,0,1335,1392,GasA,Ex,1,SBrkr,1392,1070,0,2462,1,0,2,1,4,1,Gd,9,Typ,1,Attchd,2006,RFn,2,576,TA,TA,Y,239,132,0,1,0,0,0,3,2006,New,Partial,320000
933,A,RL,84,11670,0,IR1,Lvl,1,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,Excellent,Average,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1905,1905,GasA,Ex,1,SBrkr,1905,0,0,1905,0,0,2,0,3,1,Ex,8,Typ,1,Attchd,2006,Fin,3,788,TA,TA,Y,0,191,0,0,0,0,0,3,2007,WD,Normal,320000
725,A,RL,86,13286,0,IR1,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Excellent,Average,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,0,464,1698,GasA,Ex,1,SBrkr,1698,0,0,1698,1,0,2,0,3,1,Ex,8,Typ,1,Attchd,2007,Fin,3,768,TA,TA,Y,327,64,0,0,0,0,0,2,2009,WD,Normal,320000
119,F,RL,90,12376,0,Reg,Lvl,1,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Good,Average,1990,1990,Hip,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470,Unf,0,203,1673,GasA,Gd,1,SBrkr,1699,1523,0,3222,1,0,3,0,5,1,Gd,11,Typ,2,Attchd,1990,Unf,3,594,TA,TA,Y,367,0,0,0,0,0,0,5,2010,WD,Normal,320000
46,L,RL,61,7658,0,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Excellent,Average,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412,Ex,TA,PConc,Ex,TA,No,GLQ,456,Unf,0,1296,1752,GasA,Ex,1,SBrkr,1752,0,0,1752,1,0,2,0,2,1,Ex,6,Typ,1,Attchd,2005,RFn,2,576,TA,TA,Y,196,82,0,0,0,0,0,2,2010,WD,Normal,319900
596,A,RL,69,11302,0,IR1,Lvl,1,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Very Good,Average,2005,2006,Gable,CompShg,VinylSd,Other,BrkFace,238,Gd,TA,PConc,Gd,TA,Gd,GLQ,1422,Unf,0,392,1814,GasA,Ex,1,SBrkr,1826,0,0,1826,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,2005,Fin,3,758,TA,TA,Y,180,75,0,0,1,0,0,8,2006,New,Partial,319000
351,L,RL,68,7820,0,IR1,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Excellent,Average,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1869,1869,GasA,Ex,1,SBrkr,1869,0,0,1869,0,0,2,0,2,1,Ex,6,Typ,1,Attchd,2007,RFn,2,617,TA,TA,Y,210,54,0,0,0,0,0,12,2007,New,Partial,318061
239,A,RL,93,12030,0,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Very Good,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1694,1694,GasA,Ex,1,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2007,Fin,3,818,TA,TA,Y,168,228,0,0,0,0,0,12,2007,New,Partial,318000
1116,A,RL,93,12085,0,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Very Good,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,0,730,1734,GasA,Ex,1,SBrkr,1734,0,0,1734,1,0,2,0,3,1,Ex,7,Typ,1,Attchd,2007,RFn,3,928,TA,TA,Y,0,0,0,0,0,0,0,11,2007,New,Partial,318000
66,F,RL,76,9591,0,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Very Good,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1143,1143,GasA,Ex,1,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,Gd,9,Typ,1,BuiltIn,2004,RFn,3,852,TA,TA,Y,192,151,0,0,0,0,0,10,2007,WD,Normal,317000
569,E,RL,79,12327,0,IR1,Low,1,Inside,Mod,SawyerW,Norm,Norm,1Fam,1.5Fin,Very Good,Very Good,1983,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1441,Unf,0,55,1496,GasA,Ex,1,SBrkr,1496,636,0,2132,1,0,1,1,1,1,Gd,5,Min2,1,BuiltIn,1983,Fin,2,612,Gd,TA,Y,349,40,0,0,0,0,0,9,2009,WD,Normal,316600
525,F,RL,95,11787,0,IR1,Lvl,1,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Good,Average,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,594,Gd,TA,PConc,Gd,TA,No,GLQ,719,Unf,0,660,1379,GasA,Ex,1,SBrkr,1383,1015,0,2398,1,0,2,1,3,1,Gd,8,Typ,1,Attchd,1996,Fin,3,834,TA,TA,Y,239,60,0,0,0,0,0,8,2007,WD,Normal,315750
1037,A,RL,89,12898,0,IR1,HLS,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Excellent,Average,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,70,Gd,TA,PConc,Ex,TA,Gd,GLQ,1022,Unf,0,598,1620,GasA,Ex,1,SBrkr,1620,0,0,1620,1,0,2,0,2,1,Ex,6,Typ,1,Attchd,2008,Fin,3,912,TA,TA,Y,228,0,0,0,0,0,0,9,2009,WD,Normal,315500
191,G,RL,70,10570,0,Reg,Bnk,1,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,Very Good,Very Good,1932,1994,Hip,CompShg,BrkFace,BrkFace,None,0,Gd,TA,CBlock,Gd,Gd,No,Rec,297,Unf,0,556,853,GasA,TA,1,SBrkr,1549,1178,0,2727,0,0,2,1,3,1,Gd,10,Maj1,2,Detchd,1932,Unf,2,440,TA,TA,Y,0,74,0,0,0,0,0,12,2007,WD,Normal,315000
541,A,RL,85,14601,0,Reg,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Excellent,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,584,Ex,TA,PConc,Ex,TA,Av,GLQ,1260,Unf,0,578,1838,GasA,Ex,1,SBrkr,1838,0,0,1838,1,0,2,0,2,1,Ex,8,Typ,1,Attchd,2006,Fin,3,765,TA,TA,Y,270,68,0,0,0,0,0,3,2009,WD,Normal,315000
424,F,RL,80,9200,0,Reg,Lvl,1,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Very Good,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473,Gd,TA,PConc,Gd,TA,No,GLQ,986,Unf,0,484,1470,GasA,Gd,1,SBrkr,1470,1160,0,2630,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,1998,Fin,3,696,TA,TA,Y,0,66,0,0,0,0,0,6,2008,WD,Normal,315000
1360,A,RL,129,16737,0,Reg,Lvl,1,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Excellent,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,Unf,0,533,1980,GasA,Ex,1,SBrkr,1980,0,0,1980,1,0,2,0,3,1,Ex,8,Typ,1,Attchd,2004,Fin,3,770,TA,TA,Y,194,45,0,0,0,0,0,9,2006,WD,Normal,315000
619,A,RL,90,11694,0,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Excellent,Average,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,452,Ex,TA,PConc,Ex,TA,Av,GLQ,48,Unf,0,1774,1822,GasA,Ex,1,SBrkr,1828,0,0,1828,0,0,2,0,3,1,Gd,9,Typ,1,Attchd,2007,Unf,3,774,TA,TA,Y,0,108,0,0,1,0,0,7,2007,New,Partial,314813
701,A,RL,85,14331,0,Reg,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Very Good,Average,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,526,1800,GasA,Ex,1,SBrkr,1800,0,0,1800,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,2002,Fin,3,765,TA,TA,Y,270,78,0,0,0,0,0,5,2006,WD,Normal,312500
197,A,RL,79,9416,0,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Good,Average,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,205,Ex,TA,PConc,Ex,TA,No,GLQ,1126,Unf,0,600,1726,GasA,Ex,1,SBrkr,1726,0,0,1726,1,0,2,0,3,1,Ex,8,Typ,1,Attchd,2007,Fin,3,786,TA,TA,Y,171,138,0,0,1,0,0,9,2007,New,Partial,311872
1443,F,FV,85,11003,0,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Very Excellent,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,160,Ex,TA,PConc,Ex,TA,Av,GLQ,765,Unf,0,252,1017,GasA,Ex,1,SBrkr,1026,981,0,2007,1,0,2,1,3,1,Ex,10,Typ,1,Attchd,2008,Fin,3,812,TA,TA,Y,168,52,0,0,0,0,0,4,2009,WD,Normal,310000
36,F,RL,108,13418,0,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Very Good,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1117,1117,GasA,Ex,1,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,Gd,9,Typ,1,BuiltIn,2004,Fin,3,691,TA,TA,Y,113,32,0,0,0,0,0,9,2006,WD,Normal,309000
7,A,RL,75,10084,0,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Very Good,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,186,Gd,TA,PConc,Ex,TA,Av,GLQ,1369,Unf,0,317,1686,GasA,Ex,1,SBrkr,1694,0,0,1694,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,2004,RFn,2,636,TA,TA,Y,255,57,0,0,0,0,0,8,2007,WD,Normal,307000
28,A,RL,98,11478,0,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Very Good,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200,Gd,TA,PConc,Ex,TA,No,GLQ,1218,Unf,0,486,1704,GasA,Ex,1,SBrkr,1704,0,0,1704,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,2008,RFn,3,772,TA,TA,Y,0,50,0,0,0,0,0,5,2010,WD,Normal,306000
306,A,RL,80,10386,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Very Good,Average,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,246,Gd,TA,PConc,Gd,TA,No,GLQ,1464,Unf,0,536,2000,GasA,Ex,1,SBrkr,2000,0,0,2000,1,0,2,0,3,1,Gd,8,Typ,0,Attchd,2004,Fin,3,888,TA,TA,Y,168,0,0,0,0,0,0,7,2007,WD,Normal,305900
620,F,RL,85,12244,0,Reg,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,Very Good,Average,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226,Gd,TA,PConc,Gd,TA,Gd,GLQ,871,Unf,0,611,1482,GasA,Ex,1,SBrkr,1482,780,0,2262,1,0,2,1,4,1,Gd,10,Typ,2,Attchd,2003,Fin,3,749,TA,TA,Y,168,0,0,0,0,0,0,8,2008,WD,Normal,305000
876,F,FV,75,9000,0,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Very Good,Average,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,0,1120,1184,GasA,Ex,1,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,Ex,11,Typ,1,BuiltIn,2007,Fin,2,550,TA,TA,Y,208,364,0,0,0,0,0,8,2007,New,Partial,303477
1257,A,RL,91,14303,0,IR1,Lvl,1,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Very Good,Average,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,GasA,Ex,1,SBrkr,1987,0,0,1987,1,0,2,0,2,1,Gd,7,Typ,1,Attchd,1994,Fin,2,691,TA,TA,Y,262,36,0,0,0,0,0,8,2008,WD,Normal,301500
323,F,RL,86,10380,0,IR1,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Good,Average,1986,1987,Gable,CompShg,Plywood,Plywood,BrkFace,172,Gd,TA,CBlock,TA,TA,Gd,LwQ,28,ALQ,1,0,1502,GasA,Ex,1,SBrkr,1553,1177,0,2730,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,1987,Fin,2,576,TA,TA,Y,201,96,0,0,0,0,0,8,2007,WD,Normal,301000
479,A,RL,79,10637,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Very Good,Average,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288,Unf,0,417,1705,GasA,Ex,1,SBrkr,1718,0,0,1718,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,2007,RFn,3,826,TA,TA,Y,208,44,0,0,0,0,0,9,2009,WD,Normal,297000
1317,A,RL,61,10226,0,IR1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Very Good,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,GasA,Ex,1,SBrkr,1630,0,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,Attchd,2008,RFn,3,860,TA,TA,Y,172,42,0,0,0,0,0,1,2009,WD,Normal,295493
305,H,RM,87,18386,0,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,Good,Excellent,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1470,1470,GasA,Ex,1,SBrkr,1675,1818,0,3493,0,0,3,0,3,1,Gd,10,Typ,1,Attchd,2003,Unf,3,870,TA,TA,Y,302,0,0,0,0,0,0,5,2008,WD,Normal,295000
